longitude,latitude,Length,Width,Draft,target_longitude,target_latitude
-0.3154678787145228,1.625080328990631,1.7821894122910908,1.7017517267224471,1.1730260524403733,-0.1024869266697536,1.488928630158393
2.6985654906024776,0.9623476644414618,1.0302496263411642,0.8532177000977137,1.2500182027551223,2.693119639841264,0.945699556463805
-0.0250014670887301,1.7494121717974047,1.0022947130638826,0.7637888688603027,0.9093862649989606,-0.0334630482576175,1.801088946310233
0.1829037297880029,1.1993214179764236,-0.7019126102535056,-0.4538990541514173,-1.1064082159690116,0.1055362589340272,1.0305734704767109
0.1278935030025057,1.1817046009099474,1.81971532977517,1.7173497786824603,1.0307072291312922,0.4406517574674882,0.6144290879921047
-0.5040950810304833,-0.99602935082836,1.7821894122910908,1.712150428029123,1.315344875749455,-0.5087579516610711,-0.960378423283659
-0.8104523375049483,-1.1933177230926044,-0.6513094791007317,-0.2022504825298662,-1.1064082159690116,-0.9160244081457805,-1.2338108264669752
-0.5359215395122003,1.579418735556158,1.002105188228105,0.7617091285989676,0.8137293509715452,-1.2410247284218816,1.7215930408678657
-0.5743606129045981,-1.0424783783460814,-0.8818664418248869,-0.88856476877046,-1.1064082159690116,-0.5891803942800574,-1.0563086882948312
0.5441017551574452,0.245502884659218,-0.445485507445629,-0.1336190539058069,0.2491202486633861,0.562252138719842,-0.5113351918513191
-0.5904141146964734,-1.0583585955645654,-0.8289890126427748,-0.545407625650163,-1.1064082159690116,-0.5883866647320718,-1.0552217120630007
0.5271971029480204,-0.640404787169907,-0.7539371776746159,-0.22200801501255,0.1767942892768039,0.5930964244128595,-0.4339102740660088
2.644282588541897,0.8456873924394617,-0.8751383101547615,-0.6764312621142764,-0.1825024121920244,2.6434847051004957,0.842155023416576
0.170174275485837,0.8763124109708138,1.0022947130638826,0.7845862714736543,0.9187186468552936,0.4345095520312292,0.6243437794255002
-0.6203330882359726,-0.4908780362583475,0.9406043790180854,0.6608417259242138,0.480096699607633,-0.6140553456432346,-0.1174806329193393
0.6820675772770142,0.3638940135536705,1.001631376138659,0.7617091285989676,0.8137293509715452,0.6815881438298027,0.4915331595508055
0.5675607867917137,-0.806915097563006,1.11809438772435,1.2899631549780914,1.0330403245953754,0.1807179103258954,1.1633517782177392
2.6869436178061714,0.937651076307934,1.679751238552985,1.7007118565917798,1.2033562934734563,2.6569836512249982,0.8786883681497664
-0.1167172138020634,1.877516419065064,0.7416033014509971,0.6608417259242138,0.7134062460159631,-0.1405495280834092,1.898837951062885
2.670654652953913,0.9129490680509548,0.066136786737566,0.2136975697371602,0.8440595920046279,2.6601289152040626,0.886769932878842
-0.5719606602798663,-0.7195861044387016,0.7134588633379375,0.5370971803747733,0.7134062460159631,-0.5530751772236033,-0.9102884844294916
-1.110397410769144,1.528943828100692,1.7937504272735594,1.7100706877677885,1.1730260524403733,-0.8409748281480873,1.7317817682821062
