longitude,latitude,Length,Width,Draft,target_longitude,target_latitude
1.1333222225920303,-0.5369985474238099,0.1241313864856889,0.4320702971773493,0.6644112412702138,0.7774074492949271,-0.8519194227666422
-0.5990590864927582,-0.9565392676257084,-1.3466549530831122e-16,0.0,0.0,-0.5990357779103734,-0.9565194067284148
-0.0972863107362858,0.9713814333059302,1.001631376138659,0.7617091285989676,0.8137293509715452,0.1938807775628517,0.8831009912812232
0.4683786002601214,0.1768100263597415,0.7134588633379375,0.5287782193294329,0.6947414823032967,0.5792733657911295,-0.1516921108000387
-0.7331034335640559,-1.1799260806987568,-0.956065415032044,-0.9301595739971624,-1.1064082159690116,-0.7337020720824793,-1.1811754180716163
2.652159803144912,0.867567478355289,0.2867436955833667,0.868815752057727,0.5034276542484661,-0.1900477046157926,1.5016970775364311
-0.3584161387184359,0.3304206607293334,1.7937504272735594,1.7100706877677885,1.1730260524403733,-0.3698540082095793,0.2705402056095947
-0.276256447130337,-0.5330045961559084,-0.9188237848016318,-1.075741392290622,-1.1064082159690116,-0.2762131381422913,-0.5329891757426112
-0.4728410672681407,-0.427588922888202,1.109186720442776,0.5974096479534923,0.767067441689879,-0.4775625266132671,-0.4726346544856125
-0.4173527428142474,0.0956064811853699,1.001631376138659,0.7617091285989676,0.8137293509715452,-0.4000193852666005,0.215200420491316
-0.4790793000810079,1.4245577219675871,1.109186720442776,0.5974096479534923,0.767067441689879,-0.320949988249694,1.3979212997006574
-0.6837210041351826,-1.054177929276734,-0.9292476507694316,-0.8053751583170546,-1.1064082159690116,-0.6876423013269535,-1.0570211643419958
0.1738539376188805,1.1203967141246725,1.00257900031755,0.7825065312123192,1.2173548662579563,0.4309902940251839,0.623042564800288
-0.6766058435615205,-1.0504662373111109,-0.903187985849932,-0.8053751583170546,-1.1064082159690116,-0.6468893965893247,-1.0583073688352618
2.643558897198371,0.8428325161881408,-0.8751383101547615,-0.6764312621142764,-0.1825024121920244,2.642856041669291,0.8416598584378515
-0.7652396325728403,-1.2029151933819195,-0.6975535390306074,-0.2022504825298662,-1.1064082159690116,-0.8153672622036552,-1.2294332918623778
-0.4584853298097269,-0.1992927392867741,1.7937504272735594,1.7100706877677885,1.1730260524403733,-0.4633619286287063,-0.2255990057967981
2.668750100744557,0.9093084872713632,0.6278883999840895,1.726708609858469,1.994275655797695,2.653708203382236,0.8722974129753991
-0.6411713253835893,-0.999688189635033,-0.9156018625934028,-0.8157738596237303,-1.1064082159690116,-0.6134879898942189,-0.9792187095946108
-0.2342056125636844,0.8697192786290441,1.0306286760127206,0.8480183494443758,0.9980438926341256,-0.1951669304997268,0.921597642256688
1.9646699107673853,0.1674808940378325,-0.5140934979973298,0.4809441933187248,-0.5721293546939357,1.9641310536608705,0.1674847590401963
-0.1399471888506967,1.4315608249733736,0.9965142055726484,0.8469784793137081,1.037706515523542,-0.1017178574650748,1.42703306753463
-0.5537650157653555,0.4867408230004694,-0.7148950615043109,-0.5807632100928602,-0.0565152571315261,-0.549197417687854,0.4659667810558194
-0.1218235176587345,0.9706636082551638,-0.7019126102535056,-0.4538990541514173,-1.1064082159690116,-0.5106642044553237,0.4733709929065431
0.4553587751026692,-0.8011891698422922,-0.7019126102535056,-0.4538990541514173,-1.1064082159690116,0.5096825418168237,-0.6861496949141307
0.1490048088948612,1.2685900741581286,-1.1062638473862512,-1.626872561544432,-1.1064082159690116,0.1513457041951083,1.2683913178437607
-0.1484561853112875,1.518033168486336,1.001631376138659,0.7617091285989676,0.8137293509715452,-0.1350518630654342,1.509366759873501
-0.9111291143204056,2.0865088036307973,-0.4563831855028743,-0.1689746383485041,-0.1825024121920244,-0.7404668291872792,2.0117968066179626
0.092834416256537,1.307513815123657,1.2218592353129036,0.75650977794563,0.8720567375736277,-0.2850317535061203,1.5696823457836453
0.11615162492676,0.8851797096570265,0.7134588633379375,0.5370971803747733,0.7134062460159631,0.4096249364393685,0.6383609424352845
-0.4916813436336056,1.6917007048698327,1.0306286760127206,0.844898739052373,2.334907593553857,-0.477645002463189,1.6833966053436251
1.6973278847787596,-0.3067063790533959,0.3050328422359611,0.1617040632037819,0.7134062460159631,1.77678237035275,-0.1606011905649338
-0.5512119802342846,-0.8471725922881072,1.7821894122910908,1.7017517267224471,1.315344875749455,-0.5638922585298808,-0.9664989636426922
-0.2539412149866942,1.576772283955087,1.058583589290002,0.5974096479534923,0.767067441689879,-0.2349588410855566,1.5653607787428598
-0.6841353844150329,-1.0539501978351304,-0.885277888868894,-0.8677673661571087,-1.1064082159690116,-0.6593638067761638,-1.027105103507954
-0.1065388923212418,0.6382487711893005,-1.1062638473862512,-1.626872561544432,0.1301323799951378,-0.0869475480722616,0.7197334967300527
0.1826730279225272,1.1023839111232718,1.030154863923275,0.8428189987910378,0.9957107971700424,0.4358046635117519,0.6368280781908954
-0.3961499786556262,-0.5233013007546686,-0.756211475703954,-0.61507892440489,-0.1755031257997744,-0.4921099895616255,-0.743078974125429
-0.5598985477563428,-1.0572023572673088,-0.7745953847744373,-0.5870024308768658,-0.0565152571315261,-0.5798487941023592,-1.0195303508338427
2.698817937864693,0.9623292045680272,0.6479780325765766,0.8376196481377,1.3200110666776217,2.708296852482017,0.9817758624892856
-0.2759585715829787,-0.5332750992861612,-0.9820303175336548,-1.626872561544432,-1.1064082159690116,-0.2759791652046084,-0.5331969126290926
0.4506969431027087,-0.9559312202682744,-0.7019126102535056,-0.4538990541514173,-1.1064082159690116,0.411342658374441,-0.9922054514720774
0.1428123637760643,1.2746731993431653,-0.8742854483937597,-1.0216681454959085,-0.4088126722081046,0.1429449235448011,1.274044755900968
-0.5569357072342035,-1.062045048861805,-0.8665149301268543,-0.8656876258957734,-0.5721293546939357,-0.5582724251570444,-1.061542855406309
-0.6393029259233017,-1.0613637473378128,-0.8318318851794476,-0.6805907426369467,-1.1064082159690116,-0.5948041788143122,-1.0619224796084648
1.902438816697331,0.1485739007263798,-0.5845967369068127,-0.4195833398393876,-0.474139345202437,1.9024533812590587,0.1485636946745521
-0.6115798473678965,-0.9777016020284114,-0.8463305351164783,-0.6805907426369467,-1.1064082159690116,-0.6115270983786979,-0.9776645223093812
-0.1502560792789999,0.9676890959928608,1.7821894122910908,1.7100706877677885,0.8883884058222109,-0.1991881940760598,0.9530296252868788
1.2905151311744991,-0.1139323545532305,-0.6929101805540422,-0.6733116517222737,-0.040183588882943,1.2905367053153292,-0.1139179885544669
-1.1608330461371044,1.7576329898766532,-1.3466549530831122e-16,0.0,0.0,-0.211048188177251,1.9519244341732485
-0.6180899539269191,-1.0692084621463287,-0.903187985849932,-0.8053751583170546,-1.1064082159690116,-0.598504857028762,-1.0650663831976457
-0.3513059438081041,1.6361253209449431,1.058583589290002,0.5974096479534923,0.767067441689879,-0.3394234325739027,1.6288264217462067
-0.5247364119738356,-1.0739524582785642,-0.7745953847744373,-0.5870024308768658,-0.0565152571315261,-0.5655548377896227,-1.0485147114390885
-0.7382880919382854,-1.1622022473011393,-0.7885254602041335,-1.626872561544432,-1.1064082159690116,-0.7383686992689774,-1.1622731938336346
-0.5852183234610551,-0.1207222821648034,1.7821894122910908,1.7017517267224471,0.8813891194299607,-0.2363545928207922,0.9561565797021808
-0.920511379273248,-1.2349216627524562,-0.7374485169619142,-0.2334465864498931,-1.1064082159690116,-0.5922296219589891,-0.992835436272402
0.5455683314063031,-0.6414813259879364,-0.7494833440338287,-0.6889097036822872,-0.1475059802307748,0.5356025527040785,0.0129653043594443
-0.602576403819652,-0.8425890303117278,-1.1062638473862512,-1.626872561544432,0.3634419264034679,-0.5986155582203588,-0.8581183563432113
2.6598016886622915,0.8870780965492815,0.066136786737566,0.2136975697371602,0.8440595920046279,2.657813545006825,0.8801958062255614
-0.2455714076370235,0.905368557096888,-0.7827449527128991,-0.6223580153195629,0.0974690434979717,-0.2303686854575352,0.9206199840612288
-0.4838169421640791,0.101824088320304,1.7821894122910908,1.7017517267224471,1.315344875749455,-0.5094762450034056,-0.2988445871133284
-0.2052919677569916,0.9437248483639308,-0.7494833440338287,-0.6889097036822872,-0.1475059802307748,-0.4959958200985245,0.4380840708425725
-0.5888036535431367,-1.0567410765749523,-0.8318318851794476,-0.6805907426369467,-1.1064082159690116,-0.5843829695863451,1.414898328860204
